hour,traffic_volume,day_of_week,hour,day_of_year,is_weekend
9/30/2020 23:00,190,2,23,274,0
10/1/2020 0:00,629,3,0,275,0
10/1/2020 1:00,760,3,1,275,0
10/1/2020 2:00,838,3,2,275,0
10/1/2020 3:00,825,3,3,275,0
10/1/2020 4:00,971,3,4,275,0
10/1/2020 5:00,762,3,5,275,0
10/1/2020 6:00,291,3,6,275,0
10/1/2020 7:00,651,3,7,275,0
10/1/2020 8:00,341,3,8,275,0
10/1/2020 9:00,237,3,9,275,0
10/1/2020 10:00,444,3,10,275,0
10/1/2020 11:00,279,3,11,275,0
10/1/2020 12:00,811,3,12,275,0
10/1/2020 13:00,602,3,13,275,0
10/1/2020 14:00,302,3,14,275,0
10/1/2020 15:00,672,3,15,275,0
10/1/2020 16:00,291,3,16,275,0
10/1/2020 17:00,104,3,17,275,0
10/1/2020 18:00,989,3,18,275,0
10/1/2020 19:00,336,3,19,275,0
10/1/2020 20:00,792,3,20,275,0
10/1/2020 21:00,410,3,21,275,0
10/1/2020 22:00,648,3,22,275,0
10/1/2020 23:00,155,3,23,275,0
10/2/2020 0:00,542,4,0,276,0
10/2/2020 1:00,336,4,1,276,0
10/2/2020 2:00,969,4,2,276,0
10/2/2020 3:00,960,4,3,276,0
10/2/2020 4:00,296,4,4,276,0
10/2/2020 5:00,684,4,5,276,0
10/2/2020 6:00,670,4,6,276,0
10/2/2020 7:00,851,4,7,276,0
10/2/2020 8:00,613,4,8,276,0
10/2/2020 9:00,548,4,9,276,0
10/2/2020 10:00,459,4,10,276,0
10/2/2020 11:00,799,4,11,276,0
10/2/2020 12:00,918,4,12,276,0
10/2/2020 13:00,129,4,13,276,0
10/2/2020 14:00,878,4,14,276,0
10/2/2020 15:00,207,4,15,276,0
10/2/2020 16:00,943,4,16,276,0
10/2/2020 17:00,701,4,17,276,0
10/2/2020 18:00,816,4,18,276,0
10/2/2020 19:00,990,4,19,276,0
10/2/2020 20:00,544,4,20,276,0
10/2/2020 21:00,992,4,21,276,0
10/2/2020 22:00,537,4,22,276,0
10/2/2020 23:00,831,4,23,276,0
10/3/2020 0:00,989,5,0,277,1
10/3/2020 1:00,705,5,1,277,1
10/3/2020 2:00,556,5,2,277,1
10/3/2020 3:00,714,5,3,277,1
10/3/2020 4:00,834,5,4,277,1
10/3/2020 5:00,797,5,5,277,1
10/3/2020 6:00,795,5,6,277,1
10/3/2020 7:00,594,5,7,277,1
10/3/2020 8:00,773,5,8,277,1
10/3/2020 9:00,346,5,9,277,1
10/3/2020 10:00,642,5,10,277,1
10/3/2020 11:00,663,5,11,277,1
10/3/2020 12:00,956,5,12,277,1
10/3/2020 13:00,687,5,13,277,1
10/3/2020 14:00,996,5,14,277,1
10/3/2020 15:00,538,5,15,277,1
10/3/2020 16:00,377,5,16,277,1
10/3/2020 17:00,651,5,17,277,1
10/3/2020 18:00,712,5,18,277,1
10/3/2020 19:00,210,5,19,277,1
10/3/2020 20:00,484,5,20,277,1
10/3/2020 21:00,932,5,21,277,1
10/3/2020 22:00,860,5,22,277,1
10/3/2020 23:00,290,5,23,277,1
10/4/2020 0:00,589,6,0,278,1
10/4/2020 1:00,793,6,1,278,1
10/4/2020 2:00,525,6,2,278,1
10/4/2020 3:00,504,6,3,278,1
10/4/2020 4:00,434,6,4,278,1
10/4/2020 5:00,308,6,5,278,1
10/4/2020 6:00,121,6,6,278,1
10/4/2020 7:00,777,6,7,278,1
10/4/2020 8:00,710,6,8,278,1
10/4/2020 9:00,307,6,9,278,1
10/4/2020 10:00,107,6,10,278,1
10/4/2020 11:00,801,6,11,278,1
10/4/2020 12:00,786,6,12,278,1
10/4/2020 13:00,884,6,13,278,1
10/4/2020 14:00,628,6,14,278,1
10/4/2020 15:00,701,6,15,278,1
10/4/2020 16:00,752,6,16,278,1
10/4/2020 17:00,756,6,17,278,1
10/4/2020 18:00,265,6,18,278,1
10/4/2020 19:00,948,6,19,278,1
10/4/2020 20:00,595,6,20,278,1
10/4/2020 21:00,689,6,21,278,1
10/4/2020 22:00,528,6,22,278,1
10/4/2020 23:00,873,6,23,278,1
10/5/2020 0:00,262,0,0,279,0
10/5/2020 1:00,465,0,1,279,0
10/5/2020 2:00,625,0,2,279,0
10/5/2020 3:00,338,0,3,279,0
10/5/2020 4:00,171,0,4,279,0
10/5/2020 5:00,544,0,5,279,0
10/5/2020 6:00,754,0,6,279,0
10/5/2020 7:00,921,0,7,279,0
10/5/2020 8:00,608,0,8,279,0
10/5/2020 9:00,894,0,9,279,0
10/5/2020 10:00,368,0,10,279,0
10/5/2020 11:00,852,0,11,279,0
10/5/2020 12:00,514,0,12,279,0
10/5/2020 13:00,344,0,13,279,0
10/5/2020 14:00,774,0,14,279,0
10/5/2020 15:00,159,0,15,279,0
10/5/2020 16:00,105,0,16,279,0
10/5/2020 17:00,808,0,17,279,0
10/5/2020 18:00,669,0,18,279,0
10/5/2020 19:00,916,0,19,279,0
10/5/2020 20:00,506,0,20,279,0
10/5/2020 21:00,316,0,21,279,0
10/5/2020 22:00,125,0,22,279,0
10/5/2020 23:00,914,0,23,279,0
10/6/2020 0:00,104,1,0,280,0
10/6/2020 1:00,631,1,1,280,0
10/6/2020 2:00,489,1,2,280,0
10/6/2020 3:00,809,1,3,280,0
10/6/2020 4:00,670,1,4,280,0
10/6/2020 5:00,547,1,5,280,0
10/6/2020 6:00,853,1,6,280,0
10/6/2020 7:00,245,1,7,280,0
10/6/2020 8:00,487,1,8,280,0
10/6/2020 9:00,884,1,9,280,0
10/6/2020 10:00,348,1,10,280,0
10/6/2020 11:00,625,1,11,280,0
10/6/2020 12:00,561,1,12,280,0
10/6/2020 13:00,112,1,13,280,0
10/6/2020 14:00,483,1,14,280,0
10/6/2020 15:00,655,1,15,280,0
10/6/2020 16:00,986,1,16,280,0
10/6/2020 17:00,498,1,17,280,0
10/6/2020 18:00,118,1,18,280,0
10/6/2020 19:00,674,1,19,280,0
10/6/2020 20:00,590,1,20,280,0
10/6/2020 21:00,850,1,21,280,0
10/6/2020 22:00,518,1,22,280,0
10/6/2020 23:00,436,1,23,280,0
10/7/2020 0:00,518,2,0,281,0
10/7/2020 1:00,711,2,1,281,0
10/7/2020 2:00,774,2,2,281,0
10/7/2020 3:00,221,2,3,281,0
10/7/2020 4:00,531,2,4,281,0
10/7/2020 5:00,143,2,5,281,0
10/7/2020 6:00,971,2,6,281,0
10/7/2020 7:00,416,2,7,281,0
10/7/2020 8:00,480,2,8,281,0
10/7/2020 9:00,244,2,9,281,0
10/7/2020 10:00,426,2,10,281,0
10/7/2020 11:00,462,2,11,281,0
10/7/2020 12:00,149,2,12,281,0
10/7/2020 13:00,164,2,13,281,0
10/7/2020 14:00,454,2,14,281,0
10/7/2020 15:00,899,2,15,281,0
10/7/2020 16:00,263,2,16,281,0
10/7/2020 17:00,240,2,17,281,0
10/7/2020 18:00,925,2,18,281,0
10/7/2020 19:00,227,2,19,281,0
10/7/2020 20:00,497,2,20,281,0
10/7/2020 21:00,979,2,21,281,0
10/7/2020 22:00,562,2,22,281,0
10/7/2020 23:00,850,2,23,281,0
10/8/2020 0:00,935,3,0,282,0
10/8/2020 1:00,907,3,1,282,0
10/8/2020 2:00,286,3,2,282,0
10/8/2020 3:00,819,3,3,282,0
10/8/2020 4:00,831,3,4,282,0
10/8/2020 5:00,289,3,5,282,0
10/8/2020 6:00,487,3,6,282,0
10/8/2020 7:00,528,3,7,282,0
10/8/2020 8:00,957,3,8,282,0
10/8/2020 9:00,383,3,9,282,0
10/8/2020 10:00,963,3,10,282,0
10/8/2020 11:00,336,3,11,282,0
10/8/2020 12:00,293,3,12,282,0
10/8/2020 13:00,386,3,13,282,0
10/8/2020 14:00,870,3,14,282,0
10/8/2020 15:00,857,3,15,282,0
10/8/2020 16:00,235,3,16,282,0
10/8/2020 17:00,891,3,17,282,0
10/8/2020 18:00,882,3,18,282,0
10/8/2020 19:00,270,3,19,282,0
10/8/2020 20:00,258,3,20,282,0
10/8/2020 21:00,300,3,21,282,0
10/8/2020 22:00,586,3,22,282,0
10/8/2020 23:00,656,3,23,282,0
10/9/2020 0:00,875,4,0,283,0
10/9/2020 1:00,682,4,1,283,0
10/9/2020 2:00,603,4,2,283,0
10/9/2020 3:00,975,4,3,283,0
10/9/2020 4:00,470,4,4,283,0
10/9/2020 5:00,202,4,5,283,0
10/9/2020 6:00,224,4,6,283,0
10/9/2020 7:00,412,4,7,283,0
10/9/2020 8:00,897,4,8,283,0
10/9/2020 9:00,557,4,9,283,0
10/9/2020 10:00,329,4,10,283,0
10/9/2020 11:00,757,4,11,283,0
10/9/2020 12:00,981,4,12,283,0
10/9/2020 13:00,296,4,13,283,0
10/9/2020 14:00,984,4,14,283,0
10/9/2020 15:00,832,4,15,283,0
10/9/2020 16:00,522,4,16,283,0
10/9/2020 17:00,671,4,17,283,0
10/9/2020 18:00,709,4,18,283,0
10/9/2020 19:00,270,4,19,283,0
10/9/2020 20:00,481,4,20,283,0
10/9/2020 21:00,272,4,21,283,0
10/9/2020 22:00,762,4,22,283,0
10/9/2020 23:00,552,4,23,283,0
10/10/2020 0:00,449,5,0,284,1
10/10/2020 1:00,733,5,1,284,1
10/10/2020 2:00,593,5,2,284,1
10/10/2020 3:00,719,5,3,284,1
10/10/2020 4:00,103,5,4,284,1
10/10/2020 5:00,192,5,5,284,1
10/10/2020 6:00,105,5,6,284,1
10/10/2020 7:00,387,5,7,284,1
10/10/2020 8:00,717,5,8,284,1
10/10/2020 9:00,245,5,9,284,1
10/10/2020 10:00,882,5,10,284,1
10/10/2020 11:00,523,5,11,284,1
10/10/2020 12:00,989,5,12,284,1
10/10/2020 13:00,707,5,13,284,1
10/10/2020 14:00,556,5,14,284,1
10/10/2020 15:00,840,5,15,284,1
10/10/2020 16:00,301,5,16,284,1
10/10/2020 17:00,311,5,17,284,1
10/10/2020 18:00,105,5,18,284,1
10/10/2020 19:00,723,5,19,284,1
10/10/2020 20:00,475,5,20,284,1
10/10/2020 21:00,990,5,21,284,1
10/10/2020 22:00,546,5,22,284,1
10/10/2020 23:00,934,5,23,284,1
10/11/2020 0:00,205,6,0,285,1
10/11/2020 1:00,750,6,1,285,1
10/11/2020 2:00,910,6,2,285,1
10/11/2020 3:00,500,6,3,285,1
10/11/2020 4:00,195,6,4,285,1
10/11/2020 5:00,487,6,5,285,1
10/11/2020 6:00,551,6,6,285,1
10/11/2020 7:00,948,6,7,285,1
10/11/2020 8:00,908,6,8,285,1
10/11/2020 9:00,515,6,9,285,1
10/11/2020 10:00,825,6,10,285,1
10/11/2020 11:00,603,6,11,285,1
10/11/2020 12:00,553,6,12,285,1
10/11/2020 13:00,390,6,13,285,1
10/11/2020 14:00,633,6,14,285,1
10/11/2020 15:00,292,6,15,285,1
10/11/2020 16:00,249,6,16,285,1
10/11/2020 17:00,979,6,17,285,1
10/11/2020 18:00,858,6,18,285,1
10/11/2020 19:00,878,6,19,285,1
10/11/2020 20:00,862,6,20,285,1
10/11/2020 21:00,614,6,21,285,1
10/11/2020 22:00,492,6,22,285,1
10/11/2020 23:00,415,6,23,285,1
10/12/2020 0:00,175,0,0,286,0
10/12/2020 1:00,698,0,1,286,0
10/12/2020 2:00,369,0,2,286,0
10/12/2020 3:00,324,0,3,286,0
10/12/2020 4:00,629,0,4,286,0
10/12/2020 5:00,212,0,5,286,0
10/12/2020 6:00,350,0,6,286,0
10/12/2020 7:00,332,0,7,286,0
10/12/2020 8:00,940,0,8,286,0
10/12/2020 9:00,890,0,9,286,0
10/12/2020 10:00,813,0,10,286,0
10/12/2020 11:00,182,0,11,286,0
10/12/2020 12:00,224,0,12,286,0
10/12/2020 13:00,274,0,13,286,0
10/12/2020 14:00,168,0,14,286,0
10/12/2020 15:00,146,0,15,286,0
10/12/2020 16:00,983,0,16,286,0
10/12/2020 17:00,355,0,17,286,0
10/12/2020 18:00,826,0,18,286,0
10/12/2020 19:00,129,0,19,286,0
10/12/2020 20:00,380,0,20,286,0
10/12/2020 21:00,336,0,21,286,0
10/12/2020 22:00,347,0,22,286,0
10/12/2020 23:00,467,0,23,286,0
10/13/2020 0:00,594,1,0,287,0
10/13/2020 1:00,124,1,1,287,0
10/13/2020 2:00,685,1,2,287,0
10/13/2020 3:00,817,1,3,287,0
10/13/2020 4:00,589,1,4,287,0
10/13/2020 5:00,593,1,5,287,0
10/13/2020 6:00,413,1,6,287,0
10/13/2020 7:00,705,1,7,287,0
10/13/2020 8:00,474,1,8,287,0
10/13/2020 9:00,738,1,9,287,0
10/13/2020 10:00,124,1,10,287,0
10/13/2020 11:00,433,1,11,287,0
10/13/2020 12:00,454,1,12,287,0
10/13/2020 13:00,215,1,13,287,0
10/13/2020 14:00,147,1,14,287,0
10/13/2020 15:00,837,1,15,287,0
10/13/2020 16:00,877,1,16,287,0
10/13/2020 17:00,198,1,17,287,0
10/13/2020 18:00,558,1,18,287,0
10/13/2020 19:00,622,1,19,287,0
10/13/2020 20:00,696,1,20,287,0
10/13/2020 21:00,504,1,21,287,0
10/13/2020 22:00,313,1,22,287,0
10/13/2020 23:00,784,1,23,287,0
10/14/2020 0:00,602,2,0,288,0
10/14/2020 1:00,820,2,1,288,0
10/14/2020 2:00,547,2,2,288,0
10/14/2020 3:00,993,2,3,288,0
10/14/2020 4:00,675,2,4,288,0
10/14/2020 5:00,357,2,5,288,0
10/14/2020 6:00,943,2,6,288,0
10/14/2020 7:00,220,2,7,288,0
10/14/2020 8:00,909,2,8,288,0
10/14/2020 9:00,153,2,9,288,0
10/14/2020 10:00,430,2,10,288,0
10/14/2020 11:00,883,2,11,288,0
10/14/2020 12:00,340,2,12,288,0
10/14/2020 13:00,854,2,13,288,0
10/14/2020 14:00,629,2,14,288,0
10/14/2020 15:00,582,2,15,288,0
10/14/2020 16:00,286,2,16,288,0
10/14/2020 17:00,957,2,17,288,0
10/14/2020 18:00,755,2,18,288,0
10/14/2020 19:00,361,2,19,288,0
10/14/2020 20:00,463,2,20,288,0
10/14/2020 21:00,590,2,21,288,0
10/14/2020 22:00,530,2,22,288,0
10/14/2020 23:00,338,2,23,288,0
10/15/2020 0:00,403,3,0,289,0
10/15/2020 1:00,397,3,1,289,0
10/15/2020 2:00,175,3,2,289,0
10/15/2020 3:00,799,3,3,289,0
10/15/2020 4:00,432,3,4,289,0
10/15/2020 5:00,999,3,5,289,0
10/15/2020 6:00,857,3,6,289,0
10/15/2020 7:00,741,3,7,289,0
10/15/2020 8:00,573,3,8,289,0
10/15/2020 9:00,926,3,9,289,0
10/15/2020 10:00,382,3,10,289,0
10/15/2020 11:00,690,3,11,289,0
10/15/2020 12:00,171,3,12,289,0
10/15/2020 13:00,362,3,13,289,0
10/15/2020 14:00,802,3,14,289,0
10/15/2020 15:00,978,3,15,289,0
10/15/2020 16:00,986,3,16,289,0
10/15/2020 17:00,674,3,17,289,0
10/15/2020 18:00,991,3,18,289,0
10/15/2020 19:00,111,3,19,289,0
10/15/2020 20:00,240,3,20,289,0
10/15/2020 21:00,865,3,21,289,0
10/15/2020 22:00,654,3,22,289,0
10/15/2020 23:00,116,3,23,289,0
10/16/2020 0:00,162,4,0,290,0
10/16/2020 1:00,352,4,1,290,0
10/16/2020 2:00,564,4,2,290,0
10/16/2020 3:00,475,4,3,290,0
10/16/2020 4:00,903,4,4,290,0
10/16/2020 5:00,619,4,5,290,0
10/16/2020 6:00,936,4,6,290,0
10/16/2020 7:00,189,4,7,290,0
10/16/2020 8:00,819,4,8,290,0
10/16/2020 9:00,903,4,9,290,0
10/16/2020 10:00,895,4,10,290,0
10/16/2020 11:00,729,4,11,290,0
10/16/2020 12:00,960,4,12,290,0
10/16/2020 13:00,274,4,13,290,0
10/16/2020 14:00,175,4,14,290,0
10/16/2020 15:00,712,4,15,290,0
10/16/2020 16:00,762,4,16,290,0
10/16/2020 17:00,499,4,17,290,0
10/16/2020 18:00,881,4,18,290,0
10/16/2020 19:00,170,4,19,290,0
10/16/2020 20:00,279,4,20,290,0
10/16/2020 21:00,223,4,21,290,0
10/16/2020 22:00,480,4,22,290,0
10/16/2020 23:00,392,4,23,290,0
10/17/2020 0:00,896,5,0,291,1
10/17/2020 1:00,294,5,1,291,1
10/17/2020 2:00,327,5,2,291,1
10/17/2020 3:00,530,5,3,291,1
10/17/2020 4:00,535,5,4,291,1
10/17/2020 5:00,886,5,5,291,1
10/17/2020 6:00,560,5,6,291,1
10/17/2020 7:00,717,5,7,291,1
10/17/2020 8:00,120,5,8,291,1
10/17/2020 9:00,163,5,9,291,1
10/17/2020 10:00,264,5,10,291,1
10/17/2020 11:00,126,5,11,291,1
10/17/2020 12:00,410,5,12,291,1
10/17/2020 13:00,384,5,13,291,1
10/17/2020 14:00,759,5,14,291,1
10/17/2020 15:00,380,5,15,291,1
10/17/2020 16:00,937,5,16,291,1
10/17/2020 17:00,930,5,17,291,1
10/17/2020 18:00,263,5,18,291,1
10/17/2020 19:00,997,5,19,291,1
10/17/2020 20:00,323,5,20,291,1
10/17/2020 21:00,883,5,21,291,1
10/17/2020 22:00,245,5,22,291,1
10/17/2020 23:00,967,5,23,291,1
10/18/2020 0:00,129,6,0,292,1
10/18/2020 1:00,144,6,1,292,1
10/18/2020 2:00,886,6,2,292,1
10/18/2020 3:00,570,6,3,292,1
10/18/2020 4:00,133,6,4,292,1
10/18/2020 5:00,752,6,5,292,1
10/18/2020 6:00,526,6,6,292,1
10/18/2020 7:00,929,6,7,292,1
10/18/2020 8:00,985,6,8,292,1
10/18/2020 9:00,320,6,9,292,1
10/18/2020 10:00,967,6,10,292,1
10/18/2020 11:00,633,6,11,292,1
10/18/2020 12:00,791,6,12,292,1
10/18/2020 13:00,466,6,13,292,1
10/18/2020 14:00,940,6,14,292,1
10/18/2020 15:00,842,6,15,292,1
10/18/2020 16:00,649,6,16,292,1
10/18/2020 17:00,681,6,17,292,1
10/18/2020 18:00,215,6,18,292,1
10/18/2020 19:00,338,6,19,292,1
10/18/2020 20:00,434,6,20,292,1
10/18/2020 21:00,540,6,21,292,1
10/18/2020 22:00,247,6,22,292,1
10/18/2020 23:00,108,6,23,292,1
10/19/2020 0:00,387,0,0,293,0
10/19/2020 1:00,487,0,1,293,0
10/19/2020 2:00,149,0,2,293,0
10/19/2020 3:00,949,0,3,293,0
10/19/2020 4:00,616,0,4,293,0
10/19/2020 5:00,954,0,5,293,0
10/19/2020 6:00,737,0,6,293,0
10/19/2020 7:00,686,0,7,293,0
10/19/2020 8:00,776,0,8,293,0
10/19/2020 9:00,377,0,9,293,0
10/19/2020 10:00,935,0,10,293,0
10/19/2020 11:00,399,0,11,293,0
10/19/2020 12:00,901,0,12,293,0
10/19/2020 13:00,688,0,13,293,0
10/19/2020 14:00,909,0,14,293,0
10/19/2020 15:00,748,0,15,293,0
10/19/2020 16:00,717,0,16,293,0
10/19/2020 17:00,706,0,17,293,0
10/19/2020 18:00,234,0,18,293,0
10/19/2020 19:00,679,0,19,293,0
10/19/2020 20:00,246,0,20,293,0
10/19/2020 21:00,589,0,21,293,0
10/19/2020 22:00,577,0,22,293,0
10/19/2020 23:00,258,0,23,293,0
10/20/2020 0:00,483,1,0,294,0
10/20/2020 1:00,262,1,1,294,0
10/20/2020 2:00,540,1,2,294,0
10/20/2020 3:00,952,1,3,294,0
10/20/2020 4:00,288,1,4,294,0
10/20/2020 5:00,514,1,5,294,0
10/20/2020 6:00,438,1,6,294,0
10/20/2020 7:00,706,1,7,294,0
10/20/2020 8:00,280,1,8,294,0
10/20/2020 9:00,387,1,9,294,0
10/20/2020 10:00,933,1,10,294,0
10/20/2020 11:00,286,1,11,294,0
10/20/2020 12:00,983,1,12,294,0
10/20/2020 13:00,237,1,13,294,0
10/20/2020 14:00,229,1,14,294,0
10/20/2020 15:00,293,1,15,294,0
10/20/2020 16:00,415,1,16,294,0
10/20/2020 17:00,884,1,17,294,0
10/20/2020 18:00,963,1,18,294,0
10/20/2020 19:00,243,1,19,294,0
10/20/2020 20:00,115,1,20,294,0
10/20/2020 21:00,401,1,21,294,0
10/20/2020 22:00,522,1,22,294,0
10/20/2020 23:00,344,1,23,294,0
10/21/2020 0:00,206,2,0,295,0
10/21/2020 1:00,187,2,1,295,0
10/21/2020 2:00,228,2,2,295,0
10/21/2020 3:00,986,2,3,295,0
10/21/2020 4:00,440,2,4,295,0
10/21/2020 5:00,103,2,5,295,0
10/21/2020 6:00,426,2,6,295,0
10/21/2020 7:00,509,2,7,295,0
10/21/2020 8:00,978,2,8,295,0
10/21/2020 9:00,405,2,9,295,0
10/21/2020 10:00,706,2,10,295,0
10/21/2020 11:00,820,2,11,295,0
10/21/2020 12:00,324,2,12,295,0
10/21/2020 13:00,447,2,13,295,0
10/21/2020 14:00,420,2,14,295,0
10/21/2020 15:00,658,2,15,295,0
10/21/2020 16:00,280,2,16,295,0
10/21/2020 17:00,717,2,17,295,0
10/21/2020 18:00,810,2,18,295,0
10/21/2020 19:00,485,2,19,295,0
10/21/2020 20:00,717,2,20,295,0
10/21/2020 21:00,891,2,21,295,0
10/21/2020 22:00,871,2,22,295,0
10/21/2020 23:00,207,2,23,295,0
10/22/2020 0:00,630,3,0,296,0
10/22/2020 1:00,509,3,1,296,0
10/22/2020 2:00,395,3,2,296,0
10/22/2020 3:00,917,3,3,296,0
10/22/2020 4:00,270,3,4,296,0
10/22/2020 5:00,430,3,5,296,0
10/22/2020 6:00,592,3,6,296,0
10/22/2020 7:00,294,3,7,296,0
10/22/2020 8:00,111,3,8,296,0
10/22/2020 9:00,294,3,9,296,0
10/22/2020 10:00,589,3,10,296,0
10/22/2020 11:00,894,3,11,296,0
10/22/2020 12:00,980,3,12,296,0
10/22/2020 13:00,281,3,13,296,0
10/22/2020 14:00,916,3,14,296,0
10/22/2020 15:00,755,3,15,296,0
10/22/2020 16:00,997,3,16,296,0
10/22/2020 17:00,415,3,17,296,0
10/22/2020 18:00,793,3,18,296,0
10/22/2020 19:00,129,3,19,296,0
10/22/2020 20:00,695,3,20,296,0
10/22/2020 21:00,777,3,21,296,0
10/22/2020 22:00,895,3,22,296,0
10/22/2020 23:00,892,3,23,296,0
10/23/2020 0:00,195,4,0,297,0
10/23/2020 1:00,480,4,1,297,0
10/23/2020 2:00,877,4,2,297,0
10/23/2020 3:00,543,4,3,297,0
10/23/2020 4:00,397,4,4,297,0
10/23/2020 5:00,907,4,5,297,0
10/23/2020 6:00,836,4,6,297,0
10/23/2020 7:00,944,4,7,297,0
10/23/2020 8:00,460,4,8,297,0
10/23/2020 9:00,473,4,9,297,0
10/23/2020 10:00,653,4,10,297,0
10/23/2020 11:00,402,4,11,297,0
10/23/2020 12:00,520,4,12,297,0
10/23/2020 13:00,345,4,13,297,0
10/23/2020 14:00,819,4,14,297,0
10/23/2020 15:00,336,4,15,297,0
10/23/2020 16:00,633,4,16,297,0
10/23/2020 17:00,284,4,17,297,0
10/23/2020 18:00,567,4,18,297,0
10/23/2020 19:00,853,4,19,297,0
10/23/2020 20:00,462,4,20,297,0
10/23/2020 21:00,382,4,21,297,0
10/23/2020 22:00,652,4,22,297,0
10/23/2020 23:00,435,4,23,297,0
10/24/2020 0:00,261,5,0,298,1
10/24/2020 1:00,259,5,1,298,1
10/24/2020 2:00,573,5,2,298,1
10/24/2020 3:00,700,5,3,298,1
10/24/2020 4:00,421,5,4,298,1
10/24/2020 5:00,111,5,5,298,1
10/24/2020 6:00,523,5,6,298,1
10/24/2020 7:00,172,5,7,298,1
10/24/2020 8:00,687,5,8,298,1
10/24/2020 9:00,957,5,9,298,1
10/24/2020 10:00,300,5,10,298,1
10/24/2020 11:00,621,5,11,298,1
10/24/2020 12:00,963,5,12,298,1
10/24/2020 13:00,604,5,13,298,1
10/24/2020 14:00,837,5,14,298,1
10/24/2020 15:00,787,5,15,298,1
10/24/2020 16:00,887,5,16,298,1
10/24/2020 17:00,138,5,17,298,1
10/24/2020 18:00,159,5,18,298,1
10/24/2020 19:00,677,5,19,298,1
10/24/2020 20:00,420,5,20,298,1
10/24/2020 21:00,534,5,21,298,1
10/24/2020 22:00,735,5,22,298,1
10/24/2020 23:00,775,5,23,298,1
10/25/2020 0:00,507,6,0,299,1
10/25/2020 1:00,485,6,1,299,1
10/25/2020 2:00,770,6,2,299,1
10/25/2020 3:00,668,6,3,299,1
10/25/2020 4:00,177,6,4,299,1
10/25/2020 5:00,293,6,5,299,1
10/25/2020 6:00,384,6,6,299,1
10/25/2020 7:00,626,6,7,299,1
10/25/2020 8:00,623,6,8,299,1
10/25/2020 9:00,712,6,9,299,1
10/25/2020 10:00,255,6,10,299,1
10/25/2020 11:00,439,6,11,299,1
10/25/2020 12:00,224,6,12,299,1
10/25/2020 13:00,970,6,13,299,1
10/25/2020 14:00,379,6,14,299,1
10/25/2020 15:00,721,6,15,299,1
10/25/2020 16:00,945,6,16,299,1
10/25/2020 17:00,968,6,17,299,1
10/25/2020 18:00,757,6,18,299,1
10/25/2020 19:00,827,6,19,299,1
10/25/2020 20:00,773,6,20,299,1
10/25/2020 21:00,227,6,21,299,1
10/25/2020 22:00,413,6,22,299,1
10/25/2020 23:00,431,6,23,299,1
10/26/2020 0:00,249,0,0,300,0
10/26/2020 1:00,553,0,1,300,0
10/26/2020 2:00,135,0,2,300,0
10/26/2020 3:00,784,0,3,300,0
10/26/2020 4:00,519,0,4,300,0
10/26/2020 5:00,121,0,5,300,0
10/26/2020 6:00,305,0,6,300,0
10/26/2020 7:00,738,0,7,300,0
10/26/2020 8:00,947,0,8,300,0
10/26/2020 9:00,455,0,9,300,0
10/26/2020 10:00,539,0,10,300,0
10/26/2020 11:00,828,0,11,300,0
10/26/2020 12:00,195,0,12,300,0
10/26/2020 13:00,263,0,13,300,0
10/26/2020 14:00,247,0,14,300,0
10/26/2020 15:00,629,0,15,300,0
10/26/2020 16:00,393,0,16,300,0
10/26/2020 17:00,294,0,17,300,0
10/26/2020 18:00,762,0,18,300,0
10/26/2020 19:00,579,0,19,300,0
10/26/2020 20:00,976,0,20,300,0
10/26/2020 21:00,222,0,21,300,0
10/26/2020 22:00,499,0,22,300,0
10/26/2020 23:00,798,0,23,300,0
10/27/2020 0:00,551,1,0,301,0
10/27/2020 1:00,760,1,1,301,0
10/27/2020 2:00,203,1,2,301,0
10/27/2020 3:00,854,1,3,301,0
10/27/2020 4:00,561,1,4,301,0
10/27/2020 5:00,842,1,5,301,0
10/27/2020 6:00,817,1,6,301,0
10/27/2020 7:00,809,1,7,301,0
10/27/2020 8:00,495,1,8,301,0
10/27/2020 9:00,436,1,9,301,0
10/27/2020 10:00,698,1,10,301,0
10/27/2020 11:00,241,1,11,301,0
10/27/2020 12:00,416,1,12,301,0
10/27/2020 13:00,810,1,13,301,0
10/27/2020 14:00,657,1,14,301,0
10/27/2020 15:00,899,1,15,301,0
10/27/2020 16:00,626,1,16,301,0
10/27/2020 17:00,655,1,17,301,0
10/27/2020 18:00,500,1,18,301,0
10/27/2020 19:00,780,1,19,301,0
10/27/2020 20:00,409,1,20,301,0
10/27/2020 21:00,594,1,21,301,0
10/27/2020 22:00,655,1,22,301,0
10/27/2020 23:00,709,1,23,301,0
10/28/2020 0:00,872,2,0,302,0
10/28/2020 1:00,208,2,1,302,0
10/28/2020 2:00,894,2,2,302,0
10/28/2020 3:00,471,2,3,302,0
10/28/2020 4:00,954,2,4,302,0
10/28/2020 5:00,715,2,5,302,0
10/28/2020 6:00,867,2,6,302,0
10/28/2020 7:00,990,2,7,302,0
10/28/2020 8:00,305,2,8,302,0
10/28/2020 9:00,946,2,9,302,0
10/28/2020 10:00,142,2,10,302,0
10/28/2020 11:00,964,2,11,302,0
10/28/2020 12:00,344,2,12,302,0
10/28/2020 13:00,386,2,13,302,0
10/28/2020 14:00,454,2,14,302,0
10/28/2020 15:00,884,2,15,302,0
